08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Flash eSports"	"Millenium"	0	1	"Equivocal"	"ly4ly4ly4"	"Kailing"	"Zappy"	"Malicious"	"Linak"	"YellOwStaR"	"Tidus"	"Kujaa"	"sOAZ"										
08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Flash eSports"	"Millenium"	0	1	"Equivocal"	"ly4ly4ly4"	"Kailing"	"Zappy"	"Malicious"	"Linak"	"YellOwStaR"	"Tidus"	"Kujaa"	"sOAZ"										
08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Counter Logic Gaming"	"Invictus Gaming"	1	0	"HotshotGG"	"Bigfatlp"	"Elementz"	"TheOddOne"	"Chaox"	"Wh1t3zZ"	"XiaoXiao"	"MikakoTabe"	"Chrls"	"illuSioN"										
08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Counter Logic Gaming"	"Invictus Gaming"	1	0	"HotshotGG"	"Bigfatlp"	"Elementz"	"TheOddOne"	"Chaox"	"Wh1t3zZ"	"XiaoXiao"	"MikakoTabe"	"Chrls"	"illuSioN"										
08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Gameburg Team"	"NaJin e-mFire"	1	0	"Kikis"	"Makler"	"Cinku"	"Czaru"	"Mokatte"	"MakNooN"	"MOKUZA"	"sxspp"	"May"	"Rush"										
08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Gameburg Team"	"NaJin e-mFire"	0	1	"Kikis"	"Makler"	"Cinku"	"Czaru"	"Mokatte"	"MakNooN"	"MOKUZA"	"sxspp"	"May"	"Rush"										
08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Gameburg Team"	"NaJin e-mFire"	1	0	"Kikis"	"Makler"	"Cinku"	"Czaru"	"Mokatte"	"MakNooN"	"MOKUZA"	"sxspp"	"May"	"Rush"										
08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Chicks Dig Elo"	"Millenium"	1	0	"Xpecial"	"Reginald"	"Saintvicious"	"Dyrus"	"Chauster"	"Linak"	"YellOwStaR"	"Tidus"	"Kujaa"	"sOAZ"										
08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Chicks Dig Elo"	"Millenium"	1	0	"Xpecial"	"Reginald"	"Saintvicious"	"Dyrus"	"Chauster"	"Linak"	"YellOwStaR"	"Tidus"	"Kujaa"	"sOAZ"										
08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Counter Logic Gaming"	"Gameburg Team"	0	1	"HotshotGG"	"Bigfatlp"	"Elementz"	"TheOddOne"	"Chaox"	"Kikis"	"Makler"	"Cinku"	"Czaru"	"Mokatte"										
08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Counter Logic Gaming"	"Gameburg Team"	0	1	"HotshotGG"	"Bigfatlp"	"Elementz"	"TheOddOne"	"Chaox"	"Kikis"	"Makler"	"Cinku"	"Czaru"	"Mokatte"										
08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Chicks Dig Elo"	"Gameburg Team"	1	0	"Xpecial"	"Reginald"	"Saintvicious"	"Dyrus"	"Chauster"	"Kikis"	"Makler"	"Cinku"	"Czaru"	"Mokatte"										
08/12/11	11/12/11	"2011 World Cyber Games Grand Finals"	"Chicks Dig Elo"	"Gameburg Team"	1	0	"Xpecial"	"Reginald"	"Saintvicious"	"Dyrus"	"Chauster"	"Kikis"	"Makler"	"Cinku"	"Czaru"	"Mokatte"										
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Counter Logic Gaming"	"against All authority"	1	0	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"sOAZ"	"Linak"	"MoMa"	"YellOwStaR"	"nRated"	"Lee Sin"	"Anivia"	"Corki"	"Sona"	"Shen"	"Nidalee"	"Ezreal"	"Twisted Fate"	"Nocturne"	"Janna"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"against All authority"	"Counter Logic Gaming"	0	1	"sOAZ"	"Linak"	"MoMa"	"YellOwStaR"	"nRated"	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Talon"	"Fizz"	"Urgot"	"Leona"	"Udyr"	"Gangplank"	"Shyvana"	"Anivia"	"Corki"	"Janna"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Epik Gamer"	"Curse Gaming"	0	1	"Westrice"	"Nhat Nguyen"	"ClakeyD"	"Mash"	"Salce"	"Pobelter"	"Nyjacky"	"Cop"	"Elementz"	"Crumbzz"	"Kayle"	"Nocturne"	"Shen"	"Nunu"	"Ryze"	"Dr. Mundo"	"Corki"	"Leona"	"Lee Sin"	"Morgana"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Curse Gaming"	"Epik Gamer"	1	0	"Pobelter"	"Nyjacky"	"Cop"	"Elementz"	"Crumbzz"	"Westrice"	"Nhat Nguyen"	"ClakeyD"	"Mash"	"Salce"	"Dr. Mundo"	"Lee Sin"	"Leona"	"Lee Sin"	"Veigar"	"Ziggs"	"Jarvan IV"	"Tristana"	"Janna"	"Shen"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Monomaniac eSports"	"Team Dignitas"	1	0	"NintendudeX"	"ZionSpartan"	"MrParadoXical"	"Pixel3"	"Zig"	"Scarra"	"L0cust"	"IWillDominate"	"imaqtpie"	"Voyboy"	"Olaf"	"Janna"	"Kog'Maw"	"Morgana"	"Lee Sin"	"Vladimir"	"Soraka"	"Ashe"	"Ryze"	"Dr. Mundo"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Team Dignitas"	"Monomaniac eSports"	1	0	"Scarra"	"L0cust"	"IWillDominate"	"imaqtpie"	"Voyboy"	"NintendudeX"	"ZionSpartan"	"MrParadoXical"	"Pixel3"	"Zig"	"Lulu"	"Soraka"	"Dr. Mundo"	"Ryze"	"Kog'Maw"	"Janna"	"Corki"	"Jarvan IV"	"Morgana"	"Irelia"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Monomaniac eSports"	"Team Dignitas"	0	1	"NintendudeX"	"ZionSpartan"	"MrParadoXical"	"Pixel3"	"Zig"	"Scarra"	"L0cust"	"IWillDominate"	"imaqtpie"	"Voyboy"	"Graves"	"Morgana"	"Riven"	"Janna"	"Lee Sin"	"Soraka"	"Dr. Mundo"	"Taric"	"Corki"	"Olaf"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Team SoloMid"	"v8 eSports"	1	0	"Dyrus"	"Xpecial"	"Reginald"	"Chaox"	"TheOddOne"	"TakashiX"	"Unstoppable"	"TreeEskimo"	"Muffinqt"	"Aphromoo"	"Olaf"	"Shyvana"	"Kog'Maw"	"Galio"	"Janna"	"Vladimir"	"Lulu"	"Tristana"	"Maokai"	"Kennen"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"v8 eSports"	"Team SoloMid"	0	1	"TakashiX"	"Unstoppable"	"TreeEskimo"	"Muffinqt"	"Aphromoo"	"Dyrus"	"Xpecial"	"Reginald"	"Chaox"	"TheOddOne"	"Morgana"	"Sion"	"Leona"	"Graves"	"Dr. Mundo"	"Singed"	"Nocturne"	"Kennen"	"Janna"	"Kog'Maw"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Counter Logic Gaming"	"Team Dignitas"	1	0	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Scarra"	"L0cust"	"IWillDominate"	"imaqtpie"	"Voyboy"	"Nidalee"	"Anivia"	"Vayne"	"Alistar"	"Lee Sin"	"Fizz"	"Taric"	"Soraka"	"Dr. Mundo"	"Kog'Maw"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Team Dignitas"	"Counter Logic Gaming"	1	0	"Scarra"	"L0cust"	"IWillDominate"	"imaqtpie"	"Voyboy"	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Lulu"	"Taric"	"Soraka"	"Dr. Mundo"	"Kog'Maw"	"Gangplank"	"Ahri"	"Leona"	"Corki"	"Lee Sin"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Counter Logic Gaming"	"Team Dignitas"	0	1	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Scarra"	"L0cust"	"IWillDominate"	"imaqtpie"	"Voyboy"	"Gangplank"	"Anivia"	"Alistar"	"Vayne"	"Lee Sin"	"Lulu"	"Dr. Mundo"	"Soraka"	"Janna"	"Kog'Maw"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Team SoloMid"	"Curse Gaming"	1	0	"Dyrus"	"Xpecial"	"Reginald"	"Chaox"	"TheOddOne"	"Pobelter"	"Nyjacky"	"Cop"	"Elementz"	"Crumbzz"	"Urgot"	"Cassiopeia"	"Lee Sin"	"Udyr"	"Janna"	"Veigar"	"Dr. Mundo"	"Gangplank"	"Kayle"	"Nunu"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Team SoloMid"	"Curse Gaming"	1	0	"Dyrus"	"Xpecial"	"Reginald"	"Chaox"	"TheOddOne"	"Pobelter"	"Nyjacky"	"Cop"	"Elementz"	"Crumbzz"	"Olaf"	"Dr. Mundo"	"Kog'Maw"	"Soraka"	"Ryze"	"Karthus"	"Nocturne"	"Corki"	"Leona"	"Vladimir"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Monomaniac eSports"	"against All authority"	1	0	"NintendudeX"	"ZionSpartan"	"MrParadoXical"	"Pixel3"	"Zig"	"sOAZ"	"Linak"	"MoMa"	"YellOwStaR"	"nRated"	"Urgot"	"Riven"	"Taric"	"Olaf"	"Cassiopeia"	"Renekton"	"Anivia"	"Maokai"	"Corki"	"Janna"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"against All authority"	"Monomaniac eSports"	0	1	"sOAZ"	"Linak"	"MoMa"	"YellOwStaR"	"nRated"	"NintendudeX"	"ZionSpartan"	"MrParadoXical"	"Pixel3"	"Zig"	"Nocturne"	"Corki"	"Janna"	"Udyr"	"Morgana"	"Olaf"	"Taric"	"Ryze"	"Kog'Maw"	"Lee Sin"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Epik Gamer"	"v8 eSports"	0	1	"Westrice"	"Nhat Nguyen"	"ClakeyD"	"Mash"	"Salce"	"TakashiX"	"Unstoppable"	"TreeEskimo"	"Muffinqt"	"Aphromoo"	"Vladimir"	"Ahri"	"Graves"	"Nunu"	"Dr. Mundo"	"Ezreal"	"Kennen"	"Malphite"	"Corki"	"Soraka"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Epik Gamer"	"v8 eSports"	0	1	"Westrice"	"Nhat Nguyen"	"ClakeyD"	"Mash"	"Salce"	"TakashiX"	"Unstoppable"	"TreeEskimo"	"Muffinqt"	"Aphromoo"	"Vladimir"	"Riven"	"Maokai"	"Soraka"	"Corki"	"Malphite"	"Leona"	"Tristana"	"Kennen"	"Dr. Mundo"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Curse Gaming"	"Monomaniac eSports"	0	1	"Pobelter"	"Nyjacky"	"Cop"	"Elementz"	"Crumbzz"	"NintendudeX"	"ZionSpartan"	"MrParadoXical"	"Pixel3"	"Zig"	"Vladimir"	"Galio"	"Janna"	"Kog'Maw"	"Gragas"	"Riven"	"Urgot"	"Taric"	"Lee Sin"	"Jax"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Monomaniac eSports"	"Curse Gaming"	1	0	"NintendudeX"	"ZionSpartan"	"MrParadoXical"	"Pixel3"	"Zig"	"Pobelter"	"Nyjacky"	"Cop"	"Elementz"	"Crumbzz"	"Ahri"	"Dr. Mundo"	"Janna"	"Vladimir"	"Kog'Maw"	"Vayne"	"Nocturne"	"Nunu"	"Morgana"	"Shen"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Monomaniac eSports"	"Curse Gaming"	1	0	"NintendudeX"	"ZionSpartan"	"MrParadoXical"	"Pixel3"	"Zig"	"Pobelter"	"Nyjacky"	"Cop"	"Elementz"	"Crumbzz"	"Nidalee"	"Riven"	"Janna"	"Corki"	"Ryze"	"Vladimir"	"Leona"	"Tristana"	"Morgana"	"Alistar"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Counter Logic Gaming"	"v8 eSports"	1	0	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"TakashiX"	"Unstoppable"	"TreeEskimo"	"Muffinqt"	"Aphromoo"	"Vayne"	"Ryze"	"Shyvana"	"Sona"	"Shen"	"Malphite"	"Ahri"	"Kog'Maw"	"Udyr"	"Janna"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"v8 eSports"	"Counter Logic Gaming"	0	1	"TakashiX"	"Unstoppable"	"TreeEskimo"	"Muffinqt"	"Aphromoo"	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Karthus"	"Sion"	"Kog'Maw"	"Soraka"	"Dr. Mundo"	"Irelia"	"Ryze"	"Vayne"	"Shyvana"	"Janna"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Monomaniac eSports"	"Counter Logic Gaming"	0	1	"NintendudeX"	"ZionSpartan"	"MrParadoXical"	"Pixel3"	"Zig"	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Rumble"	"Kog'Maw"	"Morgana"	"Taric"	"Olaf"	"Irelia"	"Ahri"	"Corki"	"Janna"	"Shyvana"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Monomaniac eSports"	"Counter Logic Gaming"	0	1	"NintendudeX"	"ZionSpartan"	"MrParadoXical"	"Pixel3"	"Zig"	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Olaf"	"Miss Fortune"	"Vladimir"	"Lee Sin"	"Janna"	"Cho'Gath"	"Leona"	"Corki"	"Ahri"	"Shyvana"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Counter Logic Gaming"	"Team Dignitas"	1	0	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Scarra"	"L0cust"	"IWillDominate"	"imaqtpie"	"Voyboy"	"Vayne"	"Cho'Gath"	"Anivia"	"Shyvana"	"Janna"	"Jax"	"Karthus"	"Taric"	"Kog'Maw"	"Dr. Mundo"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Counter Logic Gaming"	"Team Dignitas"	1	0	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Scarra"	"L0cust"	"IWillDominate"	"imaqtpie"	"Voyboy"	"Caitlyn"	"Nidalee"	"Kog'Maw"	"Shyvana"	"Janna"	"Lee Sin"	"Nunu"	"Mordekaiser"	"Corki"	"Dr. Mundo"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Team Dignitas"	"Team SoloMid"	0	1	"Scarra"	"L0cust"	"IWillDominate"	"imaqtpie"	"Voyboy"	"Dyrus"	"Xpecial"	"Reginald"	"Chaox"	"TheOddOne"	"Ryze"	"Taric"	"Corki"	"Dr. Mundo"	"Lee Sin"	"Vladimir"	"Graves"	"Nocturne"	"Janna"	"Karthus"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Team SoloMid"	"Team Dignitas"	0	1	"Dyrus"	"Xpecial"	"Reginald"	"Chaox"	"TheOddOne"	"Scarra"	"L0cust"	"IWillDominate"	"imaqtpie"	"Voyboy"	"Renekton"	"Ryze"	"Taric"	"Dr. Mundo"	"Kog'Maw"	"Anivia"	"Urgot"	"Nocturne"	"Lee Sin"	"Janna"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Team Dignitas"	"Team SoloMid"	0	1	"Scarra"	"L0cust"	"IWillDominate"	"imaqtpie"	"Voyboy"	"Dyrus"	"Xpecial"	"Reginald"	"Chaox"	"TheOddOne"	"Taric"	"Anivia"	"Kog'Maw"	"Lee Sin"	"Nocturne"	"Ryze"	"Shyvana"	"Olaf"	"Urgot"	"Janna"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Counter Logic Gaming"	"Team SoloMid"	1	0	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Dyrus"	"Xpecial"	"Reginald"	"Chaox"	"TheOddOne"	"Cho'Gath"	"Anivia"	"Vayne"	"Alistar"	"Udyr"	"Karthus"	"Vladimir"	"Soraka"	"Dr. Mundo"	"Kog'Maw"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Counter Logic Gaming"	"Team SoloMid"	1	0	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Dyrus"	"Xpecial"	"Reginald"	"Chaox"	"TheOddOne"	"Nidalee"	"Ahri"	"Corki"	"Soraka"	"Shyvana"	"Ryze"	"Lee Sin"	"Dr. Mundo"	"Taric"	"Urgot"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Counter Logic Gaming"	"Team SoloMid"	0	1	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Dyrus"	"Xpecial"	"Reginald"	"Chaox"	"TheOddOne"	"Anivia"	"Cho'Gath"	"Vayne"	"Alistar"	"Shyvana"	"Vladimir"	"Ashe"	"Ryze"	"Udyr"	"Soraka"
06/04/12	08/04/12	"IGN Proleague Season 4 - Las Vegas"	"Counter Logic Gaming"	"Team SoloMid"	0	1	"HotshotGG"	"Bigfatlp"	"Doublelift"	"Saintvicious"	"Chauster"	"Dyrus"	"Xpecial"	"Reginald"	"Chaox"	"TheOddOne"	"Ryze"	"Olaf"	"Graves"	"Sona"	"Shyvana"	"Cassiopeia"	"Vladimir"	"Maokai"	"Soraka"	"Ashe"
18/05/12	20/05/12	"2012 GPL Season 1"	"Singapore Sentinels"	"Bangkok Titans"	1	0	"ToFuBoi"	"HaRleLuYaR"	"Zappy"	"ly4ly4ly4"	"Equivocal"	"PORSCH"	"jeno"	"leah"	"MED"	"Xeres"	"Wukong"	"Lee Sin"	"Kog'Maw"	"Twisted Fate"	"Janna"	"Irelia"	"Nautilus"	"Ahri"	"Taric"	"Graves"
18/05/12	20/05/12	"2012 GPL Season 1"	"Taipei Assassins"	"Manila Eagles"	1	0	"Stanley"	"Lilballz"	"NeXAbc"	"Bebe"	"MiSTakE"	"VYY"	"Misery"	"Rebengga"	"Kaigu"	"Solyndra"	"Tryndamere"	"Ahri"	"Corki"	"Leona"	"Dr. Mundo"	"Blitzcrank"	"Vayne"	"Kennen"	"Janna"	"Trundle"
18/05/12	20/05/12	"2012 GPL Season 1"	"Kuala Lumpur Hunters"	"Saigon Jokers"	0	1	"Hagane"	"MoNk3yz"	"GoldeN"	"donmuri"	"Epyonz"	"Izumin"	"Egg"	"Archie (Trần Minh Nhựt)"	"Violet"	"YangSieu"	"Warwick"	"Anivia"	"Trundle"	"Graves"	"Janna"	"Gangplank"	"Dr. Mundo"	"Soraka"	"Janna"	"Galio"
18/05/12	20/05/12	"2012 GPL Season 1"	"Bangkok Titans"	"Manila Eagles"	0	1	"PORSCH"	"jeno"	"leah"	"MED"	"Xeres"	"VYY"	"Misery"	"Rebengga"	"Kaigu"	"Solyndra"	"Irelia"	"Dr. Mundo"	"Alistar"	"Ashe"	"Twisted Fate"	"Jax"	"Taric"	"Graves"	"Maokai"	"Ryze"
18/05/12	20/05/12	"2012 GPL Season 1"	"Saigon Jokers"	"Singapore Sentinels"	0	1	"Izumin"	"Egg"	"Archie (Trần Minh Nhựt)"	"Violet"	"YangSieu"	"ToFuBoi"	"HaRleLuYaR"	"Zappy"	"ly4ly4ly4"	"Equivocal"	"Cassiopeia"	"Jarvan IV"	"Soraka"	"Lee Sin"	"Urgot"	"Wukong"	"Ahri"	"Udyr"	"Sivir"	"Taric"
18/05/12	20/05/12	"2012 GPL Season 1"	"Kuala Lumpur Hunters"	"Taipei Assassins"	0	1	"Hagane"	"MoNk3yz"	"GoldeN"	"donmuri"	"Epyonz"	"Stanley"	"Lilballz"	"NeXAbc"	"Bebe"	"MiSTakE"	"Warwick"	"Nocturne"	"Vayne"	"Ryze"	"Janna"	"Fizz"	"Graves"	"Sona"	"Morgana"	"Alistar"
25/05/12	27/05/12	"2012 GPL Season 1"	"Singapore Sentinels"	"Manila Eagles"	1	0	"ToFuBoi"	"HaRleLuYaR"	"Zappy"	"ly4ly4ly4"	"Equivocal"	"VYY"	"Misery"	"Rebengga"	"Kaigu"	"Solyndra"	"Riven"	"Graves"	"Leona"	"Olaf"	"Twisted Fate"	"Udyr"	"Corki"	"Jax"	"Janna"	"Ryze"
25/05/12	27/05/12	"2012 GPL Season 1"	"Saigon Jokers"	"Taipei Assassins"	0	1	"Izumin"	"Egg"	"Archie (Trần Minh Nhựt)"	"Violet"	"Melody"	"Stanley"	"Lilballz"	"Toyz"	"Bebe"	"MiSTakE"	"Wukong"	"Cassiopeia"	"Skarner"	"Varus"	"Taric"	"Hecarim"	"Ashe"	"Ryze"	"Janna"	"Maokai"
25/05/12	27/05/12	"2012 GPL Season 1"	"Bangkok Titans"	"Kuala Lumpur Hunters"	0	1	"PORSCH"	"jeno"	"leah"	"NVM"	"Xeres"	"Hagane"	"MoNk3yz"	"GoldeN"	"donmuri"	"Epyonz"	"Graves"	"Taric"	"Galio"	"Nautilus"	"Shen"	"Kog'Maw"	"Irelia"	"Lulu"	"Nocturne"	"Nunu"
25/05/12	27/05/12	"2012 GPL Season 1"	"Taipei Assassins"	"Singapore Sentinels"	1	0	"Stanley"	"Lilballz"	"Toyz"	"Bebe"	"MiSTakE"	"ToFuBoi"	"HaRleLuYaR"	"Zappy"	"ly4ly4ly4"	"Equivocal"	"Graves"	"Janna"	"Kennen"	"Ryze"	"Dr. Mundo"	"Corki"	"Olaf"	"Shyvana"	"Ahri"	"Taric"
25/05/12	27/05/12	"2012 GPL Season 1"	"Manila Eagles"	"Kuala Lumpur Hunters"	0	1	"VYY"	"Misery"	"Rebengga"	"Kaigu"	"Solyndra"	"Hagane"	"MoNk3yz"	"GoldeN"	"donmuri"	"Epyonz"	"Orianna"	"Shyvana"	"Janna"	"Corki"	"Vladimir"	"Kennen"	"Nocturne"	"Anivia"	"Kog'Maw"	"Nunu"
25/05/12	27/05/12	"2012 GPL Season 1"	"Saigon Jokers"	"Bangkok Titans"	1	0	"Izumin"	"Egg"	"Archie (Trần Minh Nhựt)"	"Violet"	"Melody"	"PORSCH"	"jeno"	"leah"	"NVM"	"Xeres"	"Varus"	"Leona"	"Cassiopeia"	"Maokai"	"Lee Sin"	"Irelia"	"Caitlyn"	"Nunu"	"Dr. Mundo"	"Ahri"
01/06/12	03/06/12	"2012 GPL Season 1"	"Singapore Sentinels"	"Kuala Lumpur Hunters"	1	0	"ToFuBoi"	"HaRleLuYaR"	"Zappy"	"Kailing"	"Equivocal"	"Hagane"	"MoNk3yz"	"GoldeN"	"donmuri"	"JaeYoong"	"Riven"	"Lee Sin"	"Soraka"	"Udyr"	"Morgana"	"Olaf"	"Nocturne"	"Kog'Maw"	"Nunu"	"LeBlanc"
01/06/12	03/06/12	"2012 GPL Season 1"	"Taipei Assassins"	"Bangkok Titans"	1	0	"Stanley"	"Toyz"	"NeXAbc"	"Bebe"	"Colalin"	"NVM"	"jeno"	"leah"	"MED"	"Xeres"	"Vladimir"	"Soraka"	"Urgot"	"Lee Sin"	"Anivia"	"Ryze"	"Nunu"	"Udyr"	"Caitlyn"	"Kennen"
01/06/12	03/06/12	"2012 GPL Season 1"	"Manila Eagles"	"Saigon Jokers"	1	0	"VYY"	"Misery"	"Rebengga"	"Kaigu"	"Solyndra"	"Izumin"	"Egg"	"Archie (Trần Minh Nhựt)"	"Violet"	"Melody"	"Alistar"	"Graves"	"Twisted Fate"	"Dr. Mundo"	"Riven"	"Nocturne"	"Janna"	"Morgana"	"Ezreal"	"Darius"
01/06/12	03/06/12	"2012 GPL Season 1"	"Bangkok Titans"	"Singapore Sentinels"	0	1	"NVM"	"jeno"	"leah"	"MED"	"Xeres"	"ToFuBoi"	"HaRleLuYaR"	"Zappy"	"Kailing"	"Equivocal"	"Cassiopeia"	"Wukong"	"Ashe"	"Nautilus"	"Taric"	"Riven"	"Shaco"	"Ryze"	"Leona"	"Graves"
01/06/12	03/06/12	"2012 GPL Season 1"	"Saigon Jokers"	"Kuala Lumpur Hunters"	0	1	"Izumin"	"Egg"	"Archie (Trần Minh Nhựt)"	"Violet"	"Melody"	"Hagane"	"MoNk3yz"	"GoldeN"	"donmuri"	"JaeYoong"	"Caitlyn"	"Karthus"	"Alistar"	"Dr. Mundo"	"Shen"	"Vayne"	"Ahri"	"Maokai"	"Darius"	"Nunu"
01/06/12	03/06/12	"2012 GPL Season 1"	"Manila Eagles"	"Taipei Assassins"	1	0	"VYY"	"Misery"	"Rebengga"	"Kaigu"	"Solyndra"	"Stanley"	"Toyz"	"NeXAbc"	"Bebe"	"Colalin"	"Kassadin"	"Vladimir"	"Graves"	"Maokai"	"Alistar"	"Jarvan IV"	"Vayne"	"Ahri"	"Nunu"	"Nautilus"
08/06/12	10/06/12	"2012 GPL Season 1"	"Singapore Sentinels"	"Saigon Jokers"	1	0	"ToFuBoi"	"HaRleLuYaR"	"Zappy"	"ly4ly4ly4"	"Equivocal"	"Izumin"	"Junie"	"NIXWATER"	"Violet"	"Melody"	"Wukong"	"Jarvan IV"	"Corki"	"Alistar"	"Twisted Fate"	"Morgana"	"Taric"	"Jax"	"Graves"	"Fizz"
08/06/12	10/06/12	"2012 GPL Season 1"	"Taipei Assassins"	"Kuala Lumpur Hunters"	1	0	"Stanley"	"Toyz"	"Lilballz"	"Bebe"	"MiSTakE"	"Hagane"	"MoNk3yz"	"GoldeN"	"donmuri"	"JaeYoong"	"Fizz"	"Shyvana"	"Tristana"	"Ahri"	"Alistar"	"Darius"	"Anivia"	"Vayne"	"Nunu"	"Maokai"
08/06/12	10/06/12	"2012 GPL Season 1"	"Manila Eagles"	"Bangkok Titans"	1	0	"VYY"	"Misery"	"Rebengga"	"Kaigu"	"Solyndra"	"NVM"	"jeno"	"leah"	"MED"	"Xeres"	"Corki"	"Leona"	"Kog'Maw"	"Alistar"	"Shen"	"Varus"	"Soraka"	"Maokai"	"Twisted Fate"	"Vladimir"
08/06/12	10/06/12	"2012 GPL Season 1"	"Kuala Lumpur Hunters"	"Bangkok Titans"	1	0	"Hagane"	"MoNk3yz"	"GoldeN"	"donmuri"	"JaeYoong"	"NVM"	"jeno"	"leah"	"MED"	"Xeres"	"Kog'Maw"	"Nocturne"	"Jax"	"Taric"	"Twisted Fate"	"Nautilus"	"Soraka"	"Graves"	"Morgana"	"Vladimir"
08/06/12	10/06/12	"2012 GPL Season 1"	"Manila Eagles"	"Singapore Sentinels"	0	1	"VYY"	"Misery"	"Rebengga"	"Kaigu"	"Solyndra"	"ToFuBoi"	"HaRleLuYaR"	"Zappy"	"ly4ly4ly4"	"Equivocal"	"Ahri"	"Yorick"	"Vayne"	"Nautilus"	"Alistar"	"Irelia"	"Janna"	"Ryze"	"Graves"	"Dr. Mundo"
